month	longitude	latitude
2020-01-01	-2.49343	53.748533
2020-01-01	-2.492069	53.750174
2020-01-01	-2.492069	53.750174
2020-01-01	-2.492196	53.749374
2020-01-01	-2.495399	53.74839
2020-01-01	-2.491618	53.74792
2020-01-01	-2.492069	53.750174
2020-01-01	-2.492069	53.750174
2020-01-01	-2.492069	53.750174
2020-01-01	-2.488915	53.750187
2020-01-01	-2.497392	53.747599
2020-01-01	-2.498897	53.749274
2020-01-01	-2.495544	53.750349
2020-01-01	-2.498897	53.749274
2020-01-01	-2.501085	53.749624
2020-01-01	-2.507986	53.74591
2020-01-01	-2.504486	53.742312
2020-01-01	-2.503592	53.743664
2020-01-01	-2.5064	53.745171
2020-01-01	-2.5064	53.745171
2020-01-01	-2.505075	53.742192
2020-01-01	-2.5064	53.745171
2020-01-01	-2.485776	53.73972
2020-01-01	-2.474548	53.74291
2020-01-01	-2.478455	53.743839
2020-01-01	-2.478868	53.741554
2020-01-01	-2.483033	53.738472
2020-01-01	-2.482434	53.741782
2020-01-01	-2.4861780000000002	53.739044
2020-01-01	-2.478868	53.741554
2020-01-01	-2.482434	53.741782
2020-01-01	-2.482434	53.741782
2020-01-01	-2.480671	53.744099
2020-01-01	-2.476322	53.738958
2020-01-01	-2.479727	53.737075
2020-01-01	-2.470698	53.740337
2020-01-01	-2.478616	53.737978
2020-01-01	-2.473131	53.739671
2020-01-01	-2.480554	53.748459
2020-01-01	-2.479339	53.748284
2020-01-01	-2.478864	53.751783
2020-01-01	-2.480554	53.748459
2020-01-01	-2.479339	53.748284
2020-01-01	-2.476676	53.751414
2020-01-01	-2.479279	53.752338
2020-01-01	-2.479339	53.748284
2020-01-01	-2.476982	53.751691
2020-01-01	-2.479339	53.748284
2020-01-01	-2.479826	53.753756
2020-01-01	-2.480554	53.748459
2020-01-01	-2.480056	53.746007
2020-01-01	-2.482322	53.743949
2020-01-01	-2.480235	53.747049
2020-01-01	-2.475452	53.751841
2020-01-01	-2.478864	53.751783
2020-01-01	-2.472497	53.749363
2020-01-01	-2.478064	53.753458
2020-01-01	-2.479279	53.752338
2020-01-01	-2.476982	53.751691
2020-01-01	-2.479979	53.749855
2020-01-01	-2.479826	53.753756
2020-01-01	-2.480235	53.747049
2020-01-01	-2.483201	53.746516
2020-01-01	-2.483772	53.747386
2020-01-01	-2.484739	53.752343
2020-01-01	-2.484543	53.751149
2020-01-01	-2.483772	53.747386
2020-01-01	-2.484739	53.752343
2020-01-01	-2.483764	53.74797
2020-01-01	-2.483046	53.746265
2020-01-01	-2.486404	53.753379
2020-01-01	-2.483764	53.74797
2020-01-01	-2.482061	53.751572
2020-01-01	-2.48403	53.750045
2020-01-01	-2.48403	53.750045
2020-01-01	-2.485382	53.750219
2020-01-01	-2.482299	53.745837
2020-01-01	-2.483497	53.748537
2020-01-01	-2.483764	53.74797
2020-01-01	-2.4844	53.754475
2020-01-01	-2.481735	53.752211
2020-01-01	-2.482659	53.748145
2020-01-01	-2.482099	53.750889
2020-01-01	-2.483201	53.746516
2020-01-01	-2.483201	53.746516
2020-01-01	-2.486875	53.750833
2020-01-01	-2.483764	53.74797
2020-01-01	-2.490158	53.747584
2020-01-01	-2.485993	53.748024
2020-01-01	-2.495393	53.747823
2020-01-01	-2.486397	53.746216
2020-01-01	-2.488562	53.745955
2020-01-01	-2.486397	53.746216
2020-01-01	-2.485312	53.748134
2020-01-01	-2.486397	53.746216
2020-01-01	-2.486397	53.746216
2020-01-01	-2.493703	53.745961
2020-01-01	-2.485312	53.748134
2020-01-01	-2.488146	53.746685
2020-01-01	-2.492184	53.747046
2020-01-01	-2.485312	53.748134
2020-01-01	-2.492184	53.747046
2020-01-01	-2.488146	53.746685
2020-01-01	-2.489658	53.741097
2020-01-01	-2.485312	53.748134
2020-01-01	-2.489787	53.745608
2020-01-01	-2.486397	53.746216
2020-01-01	-2.485278	53.746499
2020-01-01	-2.458722	53.747439
2020-01-01	-2.458722	53.747439
2020-01-01	-2.460435	53.744592
2020-01-01	-2.458722	53.747439
2020-01-01	-2.473748	53.743255
2020-01-01	-2.474874	53.746289
2020-01-01	-2.474874	53.746289
2020-01-01	-2.475245	53.745613
2020-01-01	-2.472533	53.747152
2020-01-01	-2.471299	53.743903
2020-01-01	-2.473129	53.744831
2020-01-01	-2.474874	53.746289
2020-01-01	-2.465432	53.743953
2020-01-01	-2.462955	53.743531
2020-01-01	-2.463709	53.745901
2020-01-01	-2.463709	53.745901
2020-01-01	-2.471035	53.751508
2020-01-01	-2.455104	53.747938
2020-01-01	-2.459397	53.749549
2020-01-01	-2.454257	53.748229
2020-01-01	-2.454257	53.748229
2020-01-01	-2.459522	53.751283
2020-01-01	-2.446132	53.742714
2020-01-01	-2.445425	53.734654
2020-01-01	-2.444241	53.738838
2020-01-01	-2.444241	53.738838
2020-01-01	-2.444241	53.738838
2020-01-01	-2.446449	53.743989
2020-01-01	-2.446132	53.742714
2020-01-01	-2.446449	53.743989
2020-01-01	-2.446449	53.743989
2020-01-01	-2.442113	53.73686
2020-01-01	-2.444162	53.742874
2020-01-01	-2.446132	53.742714
2020-01-01	-2.442113	53.73686
2020-01-01	-2.448579	53.740449
2020-01-01	-2.449201	53.741876
2020-01-01	-2.449186	53.73908
2020-01-01	-2.449201	53.741876
2020-01-01	-2.453978	53.740554
2020-01-01	-2.44758	53.740587
2020-01-01	-2.449201	53.741876
2020-01-01	-2.450895	53.741528
2020-01-01	-2.44758	53.740587
2020-01-01	-2.44502	53.750897
2020-01-01	-2.447033	53.753353
2020-01-01	-2.443357	53.74987
2020-01-01	-2.450284	53.752397
2020-01-01	-2.449043	53.751269
2020-01-01	-2.454174	53.751699
2020-01-01	-2.448126	53.752054
2020-01-01	-2.446865	53.746046
2020-01-01	-2.451848	53.746998
2020-01-01	-2.44146	53.748277
2020-01-01	-2.449339	53.747691
2020-01-01	-2.441996	53.744455
2020-01-01	-2.452983	53.745376
2020-01-01	-2.452531	53.744227
2020-01-01	-2.448515	53.742939
2020-01-01	-2.452904	53.746455
2020-01-01	-2.450284	53.742474
2020-01-01	-2.449818	53.745738
2020-01-01	-2.490845	53.731061
2020-01-01	-2.4948	53.736123
2020-01-01	-2.490951	53.738818
2020-01-01	-2.490845	53.731061
2020-01-01	-2.493412	53.736677
2020-01-01	-2.489646	53.732235
2020-01-01	-2.495873	53.730654
2020-01-01	-2.490951	53.738818
2020-01-01	-2.490951	53.738818
2020-01-01	-2.490951	53.738818
2020-01-01	-2.490727	53.737875
2020-01-01	-2.485573	53.736557
2020-01-01	-2.483165	53.734113
2020-01-01	-2.48426	53.737119
2020-01-01	-2.483165	53.734113
2020-01-01	-2.486039	53.734937
2020-01-01	-2.486197	53.736734
2020-01-01	-2.487651	53.736692
2020-01-01	-2.483391	53.736646
2020-01-01	-2.485522	53.734804
2020-01-01	-2.483165	53.734113
2020-01-01	-2.485063	53.737062
2020-01-01	-2.483165	53.734113
2020-01-01	-2.483165	53.734113
2020-01-01	-2.483391	53.736646
2020-01-01	-2.497786	53.742511
2020-01-01	-2.494829	53.738577
2020-01-01	-2.497786	53.742511
2020-01-01	-2.491679	53.740127
2020-01-01	-2.494399	53.740655
2020-01-01	-2.492522	53.739638
2020-01-01	-2.494647	53.741175
2020-01-01	-2.497786	53.742511
2020-01-01	-2.497786	53.742511
2020-01-01	-2.494647	53.741175
2020-01-01	-2.490805	53.740589
2020-01-01	-2.497786	53.742511
2020-01-01	-2.506337	53.741171
2020-01-01	-2.506453	53.740758
2020-01-01	-2.500921	53.740925
2020-01-01	-2.505559	53.736995
2020-01-01	-2.508058	53.739358
2020-01-01	-2.508854	53.738716
2020-01-01	-2.505205	53.741653
2020-01-01	-2.503642	53.733911
2020-01-01	-2.502726	53.734643
2020-01-01	-2.50084	53.7328
2020-01-01	-2.4966	53.734516
2020-01-01	-2.50084	53.7328
2020-01-01	-2.496751	53.736987
2020-01-01	-2.50148	53.73313
2020-01-01	-2.502726	53.734643
2020-01-01	-2.50084	53.7328
2020-01-01	-2.496514	53.732359
2020-01-01	-2.496514	53.732359
2020-01-01	-2.507508	53.735243
2020-01-01	-2.503722	53.738019
2020-01-01	-2.50568	53.733202
2020-01-01	-2.50568	53.733202
2020-01-01	-2.50568	53.733202
2020-01-01	-2.50568	53.733202
2020-01-01	-2.507508	53.735243
2020-01-01	-2.503719	53.735241
2020-01-01	-2.505869	53.733758
2020-01-01	-2.502284	53.737
2020-01-01	-2.50568	53.733202
2020-01-01	-2.510794	53.753628
2020-01-01	-2.534732	53.726676
2020-01-01	-2.519568	53.733448
2020-01-01	-2.537244	53.727582
2020-01-01	-2.535396	53.727662
2020-01-01	-2.520417	53.732186
2020-01-01	-2.483721	53.728385
2020-01-01	-2.482627	53.732137
2020-01-01	-2.482808	53.729449
2020-01-01	-2.482425	53.730394
2020-01-01	-2.4848	53.732659
2020-01-01	-2.484323	53.731996
2020-01-01	-2.473851	53.730887
2020-01-01	-2.473851	53.730887
2020-01-01	-2.477743	53.727906
2020-01-01	-2.464309	53.721954
2020-01-01	-2.465175	53.723461
2020-01-01	-2.468065	53.725805
2020-01-01	-2.474916	53.728546
2020-01-01	-2.469718	53.727254
2020-01-01	-2.464353	53.725918
2020-01-01	-2.46843	53.73134
2020-01-01	-2.464855	53.727435
2020-01-01	-2.472407	53.729176
2020-01-01	-2.469667	53.734912
2020-01-01	-2.469577	53.730895
2020-01-01	-2.466821	53.736613
2020-01-01	-2.454829	53.733801
2020-01-01	-2.466821	53.736613
2020-01-01	-2.466821	53.736613
2020-01-01	-2.466821	53.736613
2020-01-01	-2.460387	53.740242
2020-01-01	-2.466821	53.736613
2020-01-01	-2.466821	53.736613
2020-01-01	-2.456669	53.744094
2020-01-01	-2.466821	53.736613
2020-01-01	-2.466821	53.736613
2020-01-01	-2.456669	53.744094
2020-01-01	-2.468185	53.736599
2020-01-01	-2.468185	53.736599
2020-01-01	-2.454829	53.733801
2020-01-01	-2.457779	53.73317
2020-01-01	-2.466821	53.736613
2020-01-01	-2.464638	53.73939
2020-01-01	-2.466821	53.736613
2020-01-01	-2.503667	53.724591
2020-01-01	-2.505904	53.731628
2020-01-01	-2.517047	53.73798
2020-01-01	-2.517047	53.73798
2020-01-01	-2.510727	53.73185
2020-01-01	-2.505869	53.731259
2020-01-01	-2.50997	53.729418
2020-01-01	-2.513537	53.731146
2020-01-01	-2.514868	53.729657
2020-01-01	-2.50105	53.728817
2020-01-01	-2.505607	53.725832
2020-01-01	-2.505607	53.725832
2020-01-01	-2.4962	53.730122
2020-01-01	-2.493743	53.728668
2020-01-01	-2.490967	53.728472
2020-01-01	-2.4962	53.730122
2020-01-01	-2.493743	53.728668
2020-01-01	-2.493743	53.728668
2020-01-01	-2.490967	53.728472
2020-01-01	-2.495401	53.729236
2020-01-01	-2.498299	53.729476
2020-01-01	-2.477561	53.718541
2020-01-01	-2.472244	53.718634
2020-01-01	-2.47619	53.717836
2020-01-01	-2.475719	53.721766
2020-01-01	-2.479262	53.708233
2020-01-01	-2.479262	53.708233
2020-01-01	-2.479262	53.708233
2020-01-01	-2.480284	53.712813
2020-01-01	-2.477193	53.711414
2020-01-01	-2.48535	53.709323
2020-01-01	-2.483034	53.702897
2020-01-01	-2.482134	53.703629
2020-01-01	-2.461501	53.696645
2020-01-01	-2.459059	53.699046
2020-01-01	-2.459442	53.696635
2020-01-01	-2.455978	53.697116
2020-01-01	-2.459059	53.699046
2020-01-01	-2.461687	53.697013
2020-01-01	-2.461613	53.697175
2020-01-01	-2.456088	53.701619
2020-01-01	-2.456507	53.702561
2020-01-01	-2.456088	53.701619
2020-01-01	-2.462023	53.698612
2020-01-01	-2.458282	53.70001
2020-01-01	-2.458282	53.70001
2020-01-01	-2.463157	53.699803
2020-01-01	-2.462789	53.699409
2020-01-01	-2.463157	53.699803
2020-01-01	-2.462023	53.698612
2020-01-01	-2.458282	53.70001
2020-01-01	-2.461141	53.702417
2020-01-01	-2.469039	53.697569
2020-01-01	-2.470888	53.699072
2020-01-01	-2.461141	53.702417
2020-01-01	-2.467624	53.701044
2020-01-01	-2.469292	53.695806
2020-01-01	-2.476982	53.699524
2020-01-01	-2.471189	53.697534
2020-01-01	-2.477292	53.70008
2020-01-01	-2.471189	53.697534
2020-01-01	-2.471189	53.697534
2020-01-01	-2.466857	53.696121
2020-01-01	-2.467149	53.69648
2020-01-01	-2.466857	53.696121
2020-01-01	-2.467623	53.692802
2020-01-01	-2.466603	53.697776
2020-01-01	-2.466857	53.696121
2020-01-01	-2.465451	53.697727
2020-01-01	-2.467481	53.696371
2020-01-01	-2.468599	53.692052
2020-01-01	-2.466857	53.696121
2020-01-01	-2.466857	53.696121
2020-01-01	-2.468036	53.695865
2020-01-01	-2.464614	53.696004
2020-01-01	-2.466397	53.694263
2020-01-01	-2.465448	53.694689
2020-01-01	-2.467481	53.696371
2020-01-01	-2.467149	53.69648
2020-01-01	-2.4643640000000002	53.695241
2020-01-01	-2.466227	53.695333
2020-01-01	-2.467824	53.694572
2020-01-01	-2.46326	53.695416
2020-01-01	-2.467824	53.694572
2020-01-01	-2.467149	53.69648
2020-01-01	-2.470827	53.690857
2020-01-01	-2.468036	53.695865
2020-01-01	-2.467149	53.69648
2020-01-01	-2.467149	53.69648
2020-01-01	-2.467149	53.69648
2020-01-01	-2.468036	53.695865
2020-01-01	-2.447467	53.690056
2020-01-01	-2.446071	53.688309
2020-01-01	-2.465718	53.680747
2020-01-01	-2.46164	53.68159
2020-01-01	-2.461671	53.681688
2020-01-01	-2.460888	53.6849
2020-01-01	-2.396177	53.638384
2020-01-01	-3.040654	53.873105
2020-01-01	-3.04683	53.874957
2020-01-01	-3.03602	53.873298
2020-01-01	-3.039545	53.874993
2020-01-01	-3.03232	53.867568
2020-01-01	-3.026484	53.868967
2020-01-01	-3.04812	53.857805
2020-01-01	-3.04812	53.857805
2020-01-01	-3.040834	53.866254
2020-01-01	-3.04812	53.857805
2020-01-01	-3.04812	53.857805
2020-01-01	-3.037825	53.869408
2020-01-01	-3.024406	53.864823
2020-01-01	-3.026465	53.866962
2020-01-01	-3.024456	53.86689
2020-01-01	-3.021184	53.866172
2020-01-01	-3.033375	53.86595
2020-01-01	-3.030321	53.854903
2020-01-01	-3.038698	53.854939
2020-01-01	-3.035083	53.855662
2020-01-01	-3.038698	53.854939
2020-01-01	-3.034383	53.856261
2020-01-01	-3.024001	53.853213
2020-01-01	-3.022723	53.861296
2020-01-01	-3.024001	53.853213
2020-01-01	-3.025948	53.85761
2020-01-01	-3.023975	53.855299
2020-01-01	-3.026465	53.861983
2020-01-01	-3.026465	53.861983
2020-01-01	-3.039169	53.859186
2020-01-01	-3.026465	53.861983
2020-01-01	-3.026465	53.861983
2020-01-01	-3.026465	53.861983
2020-01-01	-3.029324	53.859505
2020-01-01	-3.050603	53.849478
2020-01-01	-3.049965	53.850724
2020-01-01	-3.048839	53.856783
2020-01-01	-3.042638	53.848909
2020-01-01	-3.048914	53.849421
2020-01-01	-3.050698	53.848443
2020-01-01	-3.051493	53.848023
2020-01-01	-3.053402	53.84717
2020-01-01	-3.040228	53.85897
2020-01-01	-3.028474	53.841607
2020-01-01	-3.027775	53.839753
2020-01-01	-3.026919	53.839526
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.028474	53.841607
2020-01-01	-3.026755	53.843411
2020-01-01	-3.026755	53.843411
2020-01-01	-3.028161	53.843722
2020-01-01	-3.028161	53.843722
2020-01-01	-3.026755	53.843411
2020-01-01	-3.03994	53.849813
2020-01-01	-3.035046	53.846782
2020-01-01	-3.035046	53.846782
2020-01-01	-3.038141	53.84653
2020-01-01	-3.038413	53.848919
2020-01-01	-3.035046	53.846782
2020-01-01	-3.037685	53.851469
2020-01-01	-3.038413	53.848919
2020-01-01	-3.038141	53.84653
2020-01-01	-3.035245	53.849899
2020-01-01	-3.035046	53.846782
2020-01-01	-3.035245	53.849899
2020-01-01	-3.038413	53.848919
2020-01-01	-3.038413	53.848919
2020-01-01	-3.035046	53.846782
2020-01-01	-3.038413	53.848919
2020-01-01	-3.03994	53.849813
2020-01-01	-3.038413	53.848919
2020-01-01	-3.016094	53.83623
2020-01-01	-3.020547	53.834367
2020-01-01	-3.014281	53.836029
2020-01-01	-3.027795	53.834368
2020-01-01	-3.022329	53.837031
2020-01-01	-3.041728	53.836136
2020-01-01	-3.031907	53.836598
2020-01-01	-3.036769	53.833473
2020-01-01	-3.036479	53.837098
2020-01-01	-3.028368	53.832943
2020-01-01	-3.03216	53.832039
2020-01-01	-3.032953	53.83214
2020-01-01	-3.041723	53.835336
2020-01-01	-3.048533	53.836634
2020-01-01	-3.039125	53.834711
2020-01-01	-3.042445	53.832588
2020-01-01	-3.051604	53.820922
2020-01-01	-3.053274	53.820269
2020-01-01	-3.053274	53.820269
2020-01-01	-3.053308	53.82826
2020-01-01	-3.052174	53.823029
2020-01-01	-3.051288	53.821015
2020-01-01	-3.053849	53.822583
2020-01-01	-3.053849	53.822583
2020-01-01	-3.053849	53.822583
2020-01-01	-3.05478	53.819744
2020-01-01	-3.05478	53.819744
2020-01-01	-3.052173	53.820576
2020-01-01	-3.051288	53.821015
2020-01-01	-3.053308	53.82826
2020-01-01	-3.051922	53.822672
2020-01-01	-3.052198	53.825222
2020-01-01	-3.054344	53.822327
2020-01-01	-3.054344	53.822327
2020-01-01	-3.054031	53.823777
2020-01-01	-3.05478	53.819744
2020-01-01	-3.050476	53.820761
2020-01-01	-3.05478	53.819744
2020-01-01	-3.05478	53.819744
2020-01-01	-3.052173	53.820576
2020-01-01	-3.051245	53.821716
2020-01-01	-3.051288	53.821015
2020-01-01	-3.054373	53.823477
2020-01-01	-3.053849	53.822583
2020-01-01	-3.05478	53.819744
2020-01-01	-3.054373	53.823477
2020-01-01	-3.054344	53.822327
2020-01-01	-3.050476	53.820761
2020-01-01	-3.051288	53.821015
2020-01-01	-3.049646	53.821595
2020-01-01	-3.049609	53.820724
2020-01-01	-3.05294	53.823921
2020-01-01	-3.051922	53.822672
2020-01-01	-3.053274	53.820269
2020-01-01	-3.049646	53.821595
2020-01-01	-3.050476	53.820761
2020-01-01	-3.050476	53.820761
2020-01-01	-3.053274	53.820269
2020-01-01	-3.05478	53.819744
2020-01-01	-3.052198	53.825222
2020-01-01	-3.054338	53.828754000000004
2020-01-01	-3.053626	53.820967
2020-01-01	-3.053274	53.820269
2020-01-01	-3.053226	53.827433
2020-01-01	-3.052198	53.825222
2020-01-01	-3.053274	53.820269
2020-01-01	-3.051604	53.820922
2020-01-01	-3.049646	53.821595
2020-01-01	-3.050853	53.828533
2020-01-01	-3.048554	53.827744
2020-01-01	-3.049728	53.826682
2020-01-01	-3.049658	53.828139
2020-01-01	-3.05462	53.831511
2020-01-01	-3.05462	53.831511
2020-01-01	-3.049608	53.83648
2020-01-01	-3.049608	53.83648
2020-01-01	-3.053283	53.829698
2020-01-01	-3.053283	53.829698
2020-01-01	-3.05462	53.831511
2020-01-01	-3.05462	53.831511
2020-01-01	-3.053283	53.829698
2020-01-01	-3.054744	53.835824
2020-01-01	-3.054744	53.835824
2020-01-01	-3.052293	53.841104
2020-01-01	-3.052629	53.836939
2020-01-01	-3.050596	53.836472
2020-01-01	-3.048586	53.838727
2020-01-01	-3.026954	53.829189
2020-01-01	-3.030519	53.829545
2020-01-01	-3.02635	53.827451
2020-01-01	-3.030519	53.829545
2020-01-01	-3.02635	53.827451
2020-01-01	-3.02635	53.827451
2020-01-01	-3.026954	53.829189
2020-01-01	-3.024629	53.826665
2020-01-01	-3.029161	53.824982
2020-01-01	-3.015026	53.82788
2020-01-01	-3.014024	53.829173
2020-01-01	-3.016751	53.829483
2020-01-01	-3.01252	53.834193
2020-01-01	-3.013181	53.827599
2020-01-01	-3.015046	53.829318
2020-01-01	-3.015796	53.827055
2020-01-01	-3.014024	53.829173
2020-01-01	-3.017863	53.83022
2020-01-01	-3.016751	53.829483
2020-01-01	-3.017863	53.83022
2020-01-01	-3.014024	53.829173
2020-01-01	-3.010308	53.835128
2020-01-01	-3.009387	53.830318
2020-01-01	-3.014861	53.834892
2020-01-01	-3.011632	53.835207
2020-01-01	-3.014861	53.834892
2020-01-01	-3.008366	53.832097
2020-01-01	-3.012216	53.83104
2020-01-01	-3.00965	53.833642
2020-01-01	-3.014861	53.834892
2020-01-01	-3.022172	53.828718
2020-01-01	-3.019335	53.832014
2020-01-01	-3.017362	53.832102
2020-01-01	-3.019335	53.832014
2020-01-01	-3.022518	53.831699
2020-01-01	-3.021937	53.832774
2020-01-01	-3.022172	53.828718
2020-01-01	-3.019335	53.832014
2020-01-01	-3.021937	53.832774
2020-01-01	-3.019335	53.832014
2020-01-01	-3.02376	53.830286
2020-01-01	-3.02376	53.830286
2020-01-01	-3.021937	53.832774
2020-01-01	-3.021937	53.832774
2020-01-01	-3.019517	53.831383
2020-01-01	-3.019517	53.831383
2020-01-01	-3.021001	53.833644
2020-01-01	-3.021001	53.833644
2020-01-01	-3.037299	53.824166
2020-01-01	-3.037299	53.824166
2020-01-01	-3.038132	53.82468
2020-01-01	-3.035326	53.823005
2020-01-01	-3.038132	53.82468
2020-01-01	-3.038132	53.82468
2020-01-01	-3.038132	53.82468
2020-01-01	-3.043348	53.821812
2020-01-01	-3.043846	53.82232
2020-01-01	-3.045405	53.823304
2020-01-01	-3.042404	53.822971
2020-01-01	-3.045405	53.823304
2020-01-01	-3.044193	53.820978
2020-01-01	-3.045405	53.823304
2020-01-01	-3.04625	53.821859
2020-01-01	-3.044194	53.824079
2020-01-01	-3.044194	53.824079
2020-01-01	-3.038526	53.828326
2020-01-01	-3.044531	53.826044
2020-01-01	-3.038526	53.828326
2020-01-01	-3.038526	53.828326
2020-01-01	-3.036038	53.825399
2020-01-01	-3.044194	53.824079
2020-01-01	-3.044194	53.824079
2020-01-01	-3.044194	53.824079
2020-01-01	-3.052234	53.826058
2020-01-01	-3.043917	53.825151
2020-01-01	-3.053528	53.826163
2020-01-01	-3.053528	53.826163
2020-01-01	-3.04183	53.825538
2020-01-01	-3.051276	53.826012
2020-01-01	-3.051632	53.826881
2020-01-01	-3.046933	53.823641
2020-01-01	-3.04257	53.825981
2020-01-01	-3.049386	53.825759
2020-01-01	-3.04183	53.825538
2020-01-01	-3.04183	53.825538
2020-01-01	-3.04183	53.825538
2020-01-01	-3.04183	53.825538
2020-01-01	-3.050799	53.82456
2020-01-01	-3.051276	53.826012
2020-01-01	-3.041932	53.826579
2020-01-01	-3.041932	53.826579
2020-01-01	-3.043323	53.829399
2020-01-01	-3.043323	53.829399
2020-01-01	-3.045999	53.828234
2020-01-01	-3.044517	53.829748
2020-01-01	-3.032922	53.822262
2020-01-01	-3.032922	53.822262
2020-01-01	-3.03527	53.820147
2020-01-01	-3.037747	53.817708
2020-01-01	-3.037747	53.817708
2020-01-01	-3.030916	53.825308
2020-01-01	-3.030916	53.825308
2020-01-01	-3.032978	53.824535
2020-01-01	-3.031599	53.823433
2020-01-01	-3.030916	53.825308
2020-01-01	-3.030916	53.825308
2020-01-01	-3.030916	53.825308
2020-01-01	-3.030497	53.826211
2020-01-01	-3.029455	53.827703
2020-01-01	-3.031566	53.827019
2020-01-01	-3.029947	53.828561
2020-01-01	-3.029947	53.828561
2020-01-01	-3.034132	53.826988
2020-01-01	-3.031566	53.827019
2020-01-01	-3.03073	53.825768
2020-01-01	-3.029455	53.827703
2020-01-01	-3.016279	53.82066
2020-01-01	-3.016279	53.82066
2020-01-01	-3.017542	53.823238
2020-01-01	-3.016279	53.82066
2020-01-01	-3.019585	53.826052
2020-01-01	-3.019585	53.826052
2020-01-01	-3.016279	53.82066
2020-01-01	-3.019585	53.826052
2020-01-01	-3.019585	53.826052
2020-01-01	-3.016279	53.82066
2020-01-01	-3.016279	53.82066
2020-01-01	-3.019585	53.826052
2020-01-01	-3.019585	53.826052
2020-01-01	-3.019585	53.826052
2020-01-01	-3.016279	53.82066
2020-01-01	-3.019585	53.826052
2020-01-01	-3.006994	53.823049
2020-01-01	-3.009499	53.823585
2020-01-01	-3.015944	53.821859
2020-01-01	-3.016279	53.82066
2020-01-01	-3.016279	53.82066
2020-01-01	-3.015944	53.821859
2020-01-01	-3.015944	53.821859
2020-01-01	-3.048651	53.811537
2020-01-01	-3.047009	53.809637
2020-01-01	-3.04686	53.808542
2020-01-01	-3.054947	53.81008
2020-01-01	-3.049326	53.810587
2020-01-01	-3.04686	53.808542
2020-01-01	-3.049416	53.811162
2020-01-01	-3.047009	53.809637
2020-01-01	-3.047546	53.810468
2020-01-01	-3.053132	53.810959
2020-01-01	-3.047546	53.810468
2020-01-01	-3.053132	53.810959
2020-01-01	-3.047526	53.812086
2020-01-01	-3.047546	53.810468
2020-01-01	-3.047009	53.809637
2020-01-01	-3.04686	53.808542
2020-01-01	-3.04748	53.810855
2020-01-01	-3.044958	53.812046
2020-01-01	-3.04686	53.808542
2020-01-01	-3.047009	53.809637
2020-01-01	-3.047009	53.809637
2020-01-01	-3.044958	53.812046
2020-01-01	-3.04686	53.808542
2020-01-01	-3.053132	53.810959
2020-01-01	-3.047546	53.810468
2020-01-01	-3.050234	53.809869
2020-01-01	-3.040674	53.820595
2020-01-01	-3.042373	53.819259
2020-01-01	-3.040674	53.820595
2020-01-01	-3.042373	53.819259
2020-01-01	-3.037453	53.820551
2020-01-01	-3.040872	53.822436
2020-01-01	-3.037453	53.820551
2020-01-01	-3.042373	53.819259
2020-01-01	-3.039384	53.816975
2020-01-01	-3.04128	53.816833
2020-01-01	-3.04128	53.816833
